start_time,stop_time
2020-06-20 14:36:20.9020,2020-06-20 15:34:19.8690
2020-06-20 14:36:20.9140,2020-06-20 14:51:48.2300
2020-06-20 14:36:21.4820,2020-06-20 15:45:35.2660
2020-06-20 14:36:21.6390,2020-06-20 14:48:01.2990
2020-06-20 14:36:22.7180,2020-06-20 14:58:45.8050
2020-06-20 14:36:23.2960,2020-06-20 14:52:51.7460
2020-06-20 14:36:23.5890,2020-06-20 14:45:12.7020
2020-06-20 14:36:24.7340,2020-06-20 15:12:27.8630
2020-06-20 14:36:24.7820,2020-06-20 14:53:28.6930
2020-06-20 14:36:25.6630,2020-06-20 15:01:01.6340
2020-06-20 14:36:25.9720,2020-06-20 15:09:53.8520
2020-06-20 14:36:26.1430,2020-06-20 14:59:41.9350
2020-06-20 14:36:26.1480,2020-06-20 15:09:29.3370
2020-06-20 14:36:26.2420,2020-06-20 15:02:54.8070
2020-06-20 14:36:26.6200,2020-06-20 14:52:14.5310
2020-06-20 14:36:26.8170,2020-06-20 15:00:54.7870
2020-06-20 14:36:27.0290,2020-06-20 14:57:15.3390
2020-06-20 14:36:27.8640,2020-06-20 15:15:02.1640
2020-06-20 14:36:28.2130,2020-06-20 14:59:08.7300
2020-06-20 14:36:29.7360,2020-06-20 15:02:26.1490
2020-06-20 14:36:29.8900,2020-06-20 15:06:13.4940
2020-06-20 14:36:30.1890,2020-06-20 15:54:24.7730
2020-06-20 14:36:30.2290,2020-06-20 14:47:38.6780
2020-06-20 14:36:30.4540,2020-06-20 14:55:16.4780
2020-06-20 14:36:30.7340,2020-06-20 14:59:45.7890
2020-06-20 14:36:31.0390,2020-06-20 14:54:29.7130
2020-06-20 14:36:31.5490,2020-06-20 15:21:23.3050
2020-06-20 14:36:31.6100,2020-06-20 14:45:53.6410
2020-06-20 14:36:32.0280,2020-06-20 14:42:47.2660
2020-06-20 14:36:32.3380,2020-06-20 14:55:04.4270
2020-06-20 14:36:32.4670,2020-06-20 14:44:15.5100
2020-06-20 14:36:32.5950,2020-06-20 14:53:48.5660
2020-06-20 14:36:33.2830,2020-06-20 14:59:47.6480
2020-06-20 14:36:33.8250,2020-06-20 14:44:12.3170
2020-06-20 14:36:34.1530,2020-06-20 14:55:56.6740
2020-06-20 14:36:35.0550,2020-06-20 15:36:40.4970
2020-06-20 14:36:36.4060,2020-06-20 16:04:20.8290
2020-06-20 14:36:37.6410,2020-06-20 15:03:49.2240
2020-06-20 14:36:39.4640,2020-06-20 14:52:36.6420
2020-06-20 14:36:39.7150,2020-06-20 15:08:11.9580
2020-06-20 14:36:40.4630,2020-06-20 14:54:20.7990
2020-06-20 14:36:41.2690,2020-06-20 14:42:27.5330
2020-06-20 14:36:41.4110,2020-06-20 15:16:56.4030
2020-06-20 14:36:42.5040,2020-06-20 15:06:41.5990
2020-06-20 14:36:42.6920,2020-06-20 15:55:22.3320
2020-06-20 14:36:42.7040,2020-06-20 15:11:33.7950
2020-06-20 14:36:42.9210,2020-06-20 14:41:01.4720
2020-06-20 14:36:43.8270,2020-06-20 15:56:00.6580
2020-06-20 14:36:43.9190,2020-06-20 14:59:50.4020
2020-06-20 14:36:45.1730,2020-06-20 15:17:55.1380
2020-06-20 14:36:45.6060,2020-06-20 15:18:14.0140
2020-06-20 14:36:46.9560,2020-06-20 15:01:44.4230
2020-06-20 14:36:46.9790,2020-06-20 14:56:39.6930
2020-06-20 14:36:47.5200,2020-06-20 14:44:06.0760
2020-06-20 14:36:48.2460,2020-06-20 15:04:06.6570
2020-06-20 14:36:48.6450,2020-06-20 14:54:34.7580
2020-06-20 14:36:48.7010,2020-06-20 15:00:42.8170
2020-06-20 14:36:48.7760,2020-06-20 15:12:37.5390
2020-06-20 14:36:49.4190,2020-06-20 14:59:31.3920
2020-06-20 14:36:49.5920,2020-06-20 14:41:52.0630
2020-06-20 14:36:49.8620,2020-06-20 14:54:28.2720
2020-06-20 14:36:50.0700,2020-06-20 15:10:19.2260
2020-06-20 14:36:50.1440,2020-06-20 14:41:47.8890
2020-06-20 14:36:50.2520,2020-06-20 15:26:36.7770
2020-06-20 14:36:50.3360,2020-06-20 14:51:50.0980
2020-06-20 14:36:51.0200,2020-06-20 14:59:16.8420
2020-06-20 14:36:51.7950,2020-06-20 15:10:32.8720
2020-06-20 14:36:51.9170,2020-06-20 15:16:50.8590
2020-06-20 14:36:52.1940,2020-06-20 15:02:15.8280
2020-06-20 14:36:52.3880,2020-06-20 14:40:02.3370
2020-06-20 14:36:53.0740,2020-06-20 15:10:03.7100
2020-06-20 14:36:53.5060,2020-06-20 15:00:26.3390
2020-06-20 14:36:53.5830,2020-06-20 14:58:29.8770
2020-06-20 14:36:54.0070,2020-06-20 15:13:23.8250
2020-06-20 14:36:54.5130,2020-06-20 14:51:14.7070
2020-06-20 14:36:54.8660,2020-06-20 14:59:42.6330
2020-06-20 14:36:56.5100,2020-06-20 14:44:55.7910
2020-06-20 14:36:56.5450,2020-06-20 15:03:09.7060
2020-06-20 14:36:57.2960,2020-06-20 14:51:15.1410
2020-06-20 14:36:57.5520,2020-06-20 14:47:51.4300
2020-06-20 14:36:58.0090,2020-06-20 14:52:14.3800
2020-06-20 14:36:58.2700,2020-06-20 14:46:54.3570
2020-06-20 14:36:58.9820,2020-06-20 15:10:34.4370
2020-06-20 14:36:59.9860,2020-06-20 15:04:51.7560
2020-06-20 14:36:59.9870,2020-06-20 14:52:12.5930
2020-06-20 14:37:00.1550,2020-06-20 15:21:21.9950
2020-06-20 14:37:00.5890,2020-06-20 15:00:05.0400
2020-06-20 14:37:01.3390,2020-06-20 15:08:19.5970
2020-06-20 14:37:03.4550,2020-06-20 14:46:35.5680
2020-06-20 14:37:03.5460,2020-06-20 15:07:35.7600
2020-06-20 14:37:03.6410,2020-06-20 15:06:06.1090
2020-06-20 14:37:03.6630,2020-06-20 14:48:16.5860
2020-06-20 14:37:04.0460,2020-06-20 15:07:44.7320
2020-06-20 14:37:04.1700,2020-06-20 15:05:28.5170
2020-06-20 14:37:04.8690,2020-06-20 14:54:52.5740
2020-06-20 14:37:05.3500,2020-06-20 15:46:31.7070
2020-06-20 14:37:05.6240,2020-06-20 15:16:21.7180
2020-06-20 14:37:05.9530,2020-06-20 15:03:32.4430
2020-06-20 14:37:06.2540,2020-06-20 14:42:02.9040
2020-06-20 14:37:07.0630,2020-06-20 15:34:45.9370
2020-06-20 14:37:07.2410,2020-06-20 15:18:54.7570
2020-06-20 14:37:07.3460,2020-06-20 15:35:36.8620
2020-06-20 14:37:07.3540,2020-06-20 14:49:46.0470
2020-06-20 14:37:08.4820,2020-06-20 14:44:12.0460
2020-06-20 14:37:08.7530,2020-06-20 14:48:06.0230
2020-06-20 14:37:09.6430,2020-06-20 15:00:08.7900
2020-06-20 14:37:09.9540,2020-06-20 14:59:32.1320
2020-06-20 14:37:10.3060,2020-06-20 15:26:17.2730
2020-06-20 14:37:10.9800,2020-06-20 14:53:28.9310
2020-06-20 14:37:11.1260,2020-06-20 15:14:05.9540
2020-06-20 14:37:11.3070,2020-06-20 15:37:07.9210
2020-06-20 14:37:11.4180,2020-06-20 15:03:57.6400
2020-06-20 14:37:11.5660,2020-06-20 14:59:22.6110
2020-06-20 14:37:12.3280,2020-06-20 14:49:23.0900
2020-06-20 14:37:13.3590,2020-06-20 15:04:59.4240
2020-06-20 14:37:13.4860,2020-06-20 15:37:25.5870
2020-06-20 14:37:13.7730,2020-06-20 15:08:01.6120
2020-06-20 14:37:13.8900,2020-06-20 14:54:27.8490
2020-06-20 14:37:14.6510,2020-06-20 15:03:12.7750
2020-06-20 14:37:14.8960,2020-06-20 14:51:19.2460
2020-06-20 14:37:16.0660,2020-06-20 19:54:06.3390
2020-06-20 14:37:16.2030,2020-06-20 14:54:12.2590
2020-06-20 14:37:16.6040,2020-06-20 14:51:53.9650
2020-06-20 14:37:18.4310,2020-06-20 14:54:10.6530
2020-06-20 14:37:18.6030,2020-06-20 16:12:25.6960
2020-06-20 14:37:19.5510,2020-06-20 15:06:30.1530
2020-06-20 14:37:19.6210,2020-06-20 14:41:05.0300
2020-06-20 14:37:19.6230,2020-06-20 15:01:43.8530
2020-06-20 14:37:19.8810,2020-06-20 15:06:41.2160
2020-06-20 14:37:20.2450,2020-06-20 15:09:24.1810
2020-06-20 14:37:20.5100,2020-06-20 14:48:17.0850
2020-06-20 14:37:23.6810,2020-06-20 14:57:33.8220
2020-06-20 14:37:24.1670,2020-06-20 15:02:48.8730
2020-06-20 14:37:25.4550,2020-06-20 15:10:20.2890
2020-06-20 14:37:25.7260,2020-06-20 14:49:26.7640
2020-06-20 14:37:25.8440,2020-06-20 15:04:04.0910
2020-06-20 14:37:27.5510,2020-06-20 14:58:02.4260
2020-06-20 14:37:27.5800,2020-06-20 15:08:41.0240
2020-06-20 14:37:28.2190,2020-06-20 14:49:34.6520
2020-06-20 14:37:29.9770,2020-06-20 15:01:21.8420
2020-06-20 14:37:30.8320,2020-06-20 14:47:11.9260
2020-06-20 14:37:31.3580,2020-06-20 14:52:41.5210
2020-06-20 14:37:31.6890,2020-06-20 15:24:17.9370
2020-06-20 14:37:31.7530,2020-06-20 15:46:41.4330
2020-06-20 14:37:32.0190,2020-06-20 14:51:59.9580
2020-06-20 14:37:32.8600,2020-06-20 14:54:04.1050
2020-06-20 14:37:32.8670,2020-06-20 15:36:45.5700
2020-06-20 14:37:33.2340,2020-06-20 15:10:52.9350
2020-06-20 14:37:33.6170,2020-06-20 14:42:38.8150
2020-06-20 14:37:35.7780,2020-06-20 14:39:15.3550
2020-06-20 14:37:36.6430,2020-06-20 14:52:49.1960
2020-06-20 14:37:36.8600,2020-06-20 15:05:31.1440
2020-06-20 14:37:37.0220,2020-06-20 14:44:00.5140
2020-06-20 14:37:37.0880,2020-06-20 14:50:02.0180
2020-06-20 14:37:37.2270,2020-06-20 15:42:21.0630
2020-06-20 14:37:37.8230,2020-06-20 15:03:42.0870
2020-06-20 14:37:38.1290,2020-06-20 14:56:09.0030
2020-06-20 14:37:38.2480,2020-06-20 14:52:54.9900
2020-06-20 14:37:38.8960,2020-06-20 15:04:06.6760
2020-06-20 14:37:39.4010,2020-06-20 14:58:56.4300
2020-06-20 14:37:39.4800,2020-06-20 15:11:53.1680
2020-06-20 14:37:39.6770,2020-06-20 14:42:30.6820
2020-06-20 14:37:39.7170,2020-06-20 14:46:08.4290
2020-06-20 14:37:39.8180,2020-06-20 14:59:20.6260
2020-06-20 14:37:40.4730,2020-06-20 14:52:41.6400
2020-06-20 14:37:41.2680,2020-06-20 15:21:22.3370
2020-06-20 14:37:41.3080,2020-06-20 15:37:07.6490
2020-06-20 14:37:41.5280,2020-06-20 14:56:37.0820
2020-06-20 14:37:42.5930,2020-06-20 15:04:57.6580
2020-06-20 14:37:42.9150,2020-06-20 14:55:45.6300
2020-06-20 14:37:42.9270,2020-06-20 15:04:31.0550
2020-06-20 14:37:43.0320,2020-06-20 15:04:05.6950
2020-06-20 14:37:43.9940,2020-06-20 14:52:57.9490
2020-06-20 14:37:44.1270,2020-06-20 15:10:41.5010
2020-06-20 14:37:45.2760,2020-06-20 14:59:07.4670
2020-06-20 14:37:45.9390,2020-06-20 15:02:39.8380
2020-06-20 14:37:46.5220,2020-06-20 14:42:04.8020
2020-06-20 14:37:46.5760,2020-06-20 14:57:56.1600
2020-06-20 14:37:47.8280,2020-06-20 14:52:55.3770
2020-06-20 14:37:47.8460,2020-06-20 15:00:14.0890
2020-06-20 14:37:48.2960,2020-06-20 14:50:46.8810
2020-06-20 14:37:48.3870,2020-06-20 14:55:22.9410
2020-06-20 14:37:48.5460,2020-06-20 14:46:54.8350
2020-06-20 14:37:49.2390,2020-06-20 15:12:16.2470
2020-06-20 14:37:50.1970,2020-06-20 15:05:13.0600
2020-06-20 14:37:50.3310,2020-06-20 14:53:54.1670
2020-06-20 14:37:50.5190,2020-06-20 14:42:40.4360
2020-06-20 14:37:50.7360,2020-06-20 14:45:44.0860
2020-06-20 14:37:51.0980,2020-06-20 14:46:01.0560
2020-06-20 14:37:52.0030,2020-06-20 14:54:19.8320
2020-06-20 14:37:52.3340,2020-06-20 15:05:50.6130
2020-06-20 14:37:53.3830,2020-06-20 15:00:12.7710
2020-06-20 14:37:53.9770,2020-06-20 14:44:06.1720
2020-06-20 14:37:54.1010,2020-06-20 14:55:40.0810
2020-06-20 14:37:54.1200,2020-06-20 15:07:10.3880
2020-06-20 14:37:54.3350,2020-06-20 14:46:57.4580
2020-06-20 14:37:54.3820,2020-06-20 14:50:32.7650
2020-06-20 14:37:54.4600,2020-06-20 14:45:50.1140
2020-06-20 14:37:54.9800,2020-06-20 15:23:34.9270
2020-06-20 14:37:55.0530,2020-06-20 14:45:14.4600
2020-06-20 14:37:55.4760,2020-06-20 15:20:47.6170
2020-06-20 14:37:56.6390,2020-06-20 14:58:03.4310
2020-06-20 14:37:57.3760,2020-06-20 14:51:47.3670
2020-06-20 14:37:57.4640,2020-06-20 14:43:58.9940
2020-06-20 14:37:57.4730,2020-06-20 14:51:49.3540
2020-06-20 14:37:57.9950,2020-06-20 14:41:42.6510
2020-06-20 14:37:59.6830,2020-06-20 14:51:17.8020
2020-06-20 14:38:01.3500,2020-06-20 14:55:49.5460
2020-06-20 14:38:03.3170,2020-06-20 15:23:32.8960
2020-06-20 14:38:04.4120,2020-06-20 14:44:09.8730
2020-06-20 14:38:06.6450,2020-06-20 14:47:36.5180
2020-06-20 14:38:07.1080,2020-06-20 15:38:58.5150
2020-06-20 14:38:07.4100,2020-06-20 15:04:01.4210
2020-06-20 14:38:07.4920,2020-06-20 14:45:50.9310
2020-06-20 14:38:08.0390,2020-06-20 15:14:35.7860
2020-06-20 14:38:08.6620,2020-06-20 15:03:06.1240
2020-06-20 14:38:09.1120,2020-06-20 14:57:17.0700
2020-06-20 14:38:09.2970,2020-06-20 15:02:44.7920
2020-06-20 14:38:10.5310,2020-06-20 14:42:37.6970
2020-06-20 14:38:13.3580,2020-06-20 14:53:33.2390
2020-06-20 14:38:13.3750,2020-06-20 14:51:08.4250
2020-06-20 14:38:14.4540,2020-06-20 15:14:07.0880
2020-06-20 14:38:15.6540,2020-06-20 14:44:24.4160
2020-06-20 14:38:16.2500,2020-06-20 15:00:24.8010
2020-06-20 14:38:16.3020,2020-06-20 14:50:41.0660
2020-06-20 14:38:16.4450,2020-06-20 15:16:58.5820
2020-06-20 14:38:16.6090,2020-06-20 15:07:36.5840
2020-06-20 14:38:16.6570,2020-06-20 15:16:34.4350
2020-06-20 14:38:16.8420,2020-06-20 14:48:02.1430
2020-06-20 14:38:17.5470,2020-06-20 15:05:43.1430
2020-06-20 14:38:17.6670,2020-06-20 15:37:25.7710
2020-06-20 14:38:18.2670,2020-06-20 14:58:31.1420
2020-06-20 14:38:18.7020,2020-06-20 15:02:46.9070
2020-06-20 14:38:18.9030,2020-06-20 14:51:33.7560
2020-06-20 14:38:19.3730,2020-06-20 14:51:05.1350
2020-06-20 14:38:19.5710,2020-06-20 15:05:48.0090
2020-06-20 14:38:20.1190,2020-06-20 14:50:19.2190
2020-06-20 14:38:20.1530,2020-06-20 14:50:48.4430
2020-06-20 14:38:20.1560,2020-06-20 15:13:11.8430
2020-06-20 14:38:21.2100,2020-06-20 15:00:16.9360
2020-06-20 14:38:21.7190,2020-06-20 14:42:53.5970
2020-06-20 14:38:22.8940,2020-06-20 15:02:53.2110
2020-06-20 14:38:23.5620,2020-06-20 15:03:41.3970
2020-06-20 14:38:23.7170,2020-06-20 14:58:46.9590
2020-06-20 14:38:23.8490,2020-06-20 15:01:00.4520
2020-06-20 14:38:24.0240,2020-06-20 17:52:41.1250
2020-06-20 14:38:25.6900,2020-06-20 15:17:56.4490
2020-06-20 14:38:26.2390,2020-06-20 14:51:07.2090
2020-06-20 14:38:26.4440,2020-06-20 14:59:28.5520
2020-06-20 14:38:26.5770,2020-06-20 15:09:29.3890
2020-06-20 14:38:26.7400,2020-06-20 14:49:52.4950
2020-06-20 14:38:27.3790,2020-06-20 15:16:50.0280
2020-06-20 14:38:28.0570,2020-06-20 14:46:01.5600
2020-06-20 14:38:28.2800,2020-06-20 14:40:29.7270
2020-06-20 14:38:28.4830,2020-06-20 15:14:31.0530
2020-06-20 14:38:28.8050,2020-06-20 14:46:26.8740
2020-06-20 14:38:30.7680,2020-06-20 15:05:38.7220
2020-06-20 14:38:31.0180,2020-06-20 14:48:23.3690
2020-06-20 14:38:31.2390,2020-06-20 15:13:27.7690
2020-06-20 14:38:31.4880,2020-06-20 15:02:03.9620
2020-06-20 14:38:32.4970,2020-06-20 15:09:55.5700
2020-06-20 14:38:35.1020,2020-06-20 15:02:59.6760
2020-06-20 14:38:35.3200,2020-06-20 14:47:31.7560
2020-06-20 14:38:35.4090,2020-06-20 14:47:28.4740
2020-06-20 14:38:35.5690,2020-06-20 14:58:04.7810
2020-06-20 14:38:36.4220,2020-06-20 14:57:04.1700
2020-06-20 14:38:37.5600,2020-06-20 14:50:39.9490
2020-06-20 14:38:37.5750,2020-06-20 15:00:15.1890
2020-06-20 14:38:37.9070,2020-06-20 15:09:52.1630
2020-06-20 14:38:38.8800,2020-06-20 15:00:53.0360
2020-06-20 14:38:38.8940,2020-06-20 14:56:04.4300
2020-06-20 14:38:39.3700,2020-06-20 14:52:15.1200
2020-06-20 14:38:39.8630,2020-06-20 14:46:54.3220
2020-06-20 14:38:41.1890,2020-06-20 15:01:03.6570
2020-06-20 14:38:41.6110,2020-06-20 14:46:33.7200
2020-06-20 14:38:42.0860,2020-06-20 14:54:46.5510
2020-06-20 14:38:42.0970,2020-06-20 16:32:41.3390
2020-06-20 14:38:42.6320,2020-06-20 15:22:10.9750
2020-06-20 14:38:43.0200,2020-06-20 14:59:22.8480
2020-06-20 14:38:43.7210,2020-06-20 14:40:33.8310
2020-06-20 14:38:44.1320,2020-06-20 15:04:04.7040
2020-06-20 14:38:44.2730,2020-06-20 15:02:28.8730
2020-06-20 14:38:44.3690,2020-06-20 14:42:26.7630
2020-06-20 14:38:44.8310,2020-06-20 14:47:59.2810
2020-06-20 14:38:46.2410,2020-06-20 14:47:14.1630
2020-06-20 14:38:46.4940,2020-06-20 15:06:10.6250
2020-06-20 14:38:47.3290,2020-06-20 14:49:46.0730
2020-06-20 14:38:47.6420,2020-06-20 15:28:55.6050
2020-06-20 14:38:48.2390,2020-06-20 14:50:31.9140
2020-06-20 14:38:48.2810,2020-06-20 14:43:35.6720
2020-06-20 14:38:48.6590,2020-06-20 14:59:01.9820
2020-06-20 14:38:49.2740,2020-06-20 14:57:33.9940
2020-06-20 14:38:49.2920,2020-06-20 14:52:34.1030
2020-06-20 14:38:49.4430,2020-06-20 14:48:47.5800
2020-06-20 14:38:49.7710,2020-06-20 15:09:24.8510
2020-06-20 14:38:51.1540,2020-06-20 15:12:54.4770
2020-06-20 14:38:52.1520,2020-06-20 17:06:21.5680
2020-06-20 14:38:52.2870,2020-06-20 15:11:28.6990
2020-06-20 14:38:52.3710,2020-06-20 15:05:47.7420
2020-06-20 14:38:52.7370,2020-06-20 15:11:37.8980
2020-06-20 14:38:53.2300,2020-06-20 14:46:28.7570
2020-06-20 14:38:53.2490,2020-06-20 14:40:20.3340
2020-06-20 14:38:53.9990,2020-06-20 14:54:24.2200
2020-06-20 14:38:54.0160,2020-06-20 14:46:00.4850
2020-06-20 14:38:54.1430,2020-06-20 14:58:11.7150
2020-06-20 14:38:54.1470,2020-06-20 15:12:56.5980
2020-06-20 14:38:54.6770,2020-06-20 14:46:45.2600
2020-06-20 14:38:54.7200,2020-06-20 14:55:52.7420
2020-06-20 14:38:54.8490,2020-06-20 15:14:30.0690
2020-06-20 14:38:54.8720,2020-06-20 14:58:54.9420
2020-06-20 14:38:55.1620,2020-06-20 15:19:43.7920
2020-06-20 14:38:55.3780,2020-06-20 14:51:02.7690
2020-06-20 14:38:55.4290,2020-06-20 15:13:26.8730
2020-06-20 14:38:56.6820,2020-06-20 14:55:21.5640
2020-06-20 14:38:56.8990,2020-06-20 14:50:32.8810
2020-06-20 14:38:56.9090,2020-06-20 15:54:28.7890
2020-06-20 14:38:56.9380,2020-06-20 14:56:15.0750
2020-06-20 14:38:56.9860,2020-06-20 15:00:03.2640
2020-06-20 14:38:57.2190,2020-06-20 15:17:26.4730
2020-06-20 14:38:58.2790,2020-06-20 15:11:05.7440
2020-06-20 14:38:58.3190,2020-06-20 14:50:54.0630
2020-06-20 14:38:58.5140,2020-06-20 15:34:47.5260
2020-06-20 14:38:59.1570,2020-06-20 14:49:11.8590
2020-06-20 14:38:59.2740,2020-06-20 14:49:18.6120
2020-06-20 14:38:59.3800,2020-06-20 14:55:08.5120
2020-06-20 14:39:00.2080,2020-06-20 14:57:13.4540
2020-06-20 14:39:00.4840,2020-06-20 14:45:45.4750
2020-06-20 14:39:00.5160,2020-06-20 15:38:09.1870
2020-06-20 14:39:00.8280,2020-06-20 14:47:18.8910
2020-06-20 14:39:01.3280,2020-06-20 14:41:06.4520
2020-06-20 14:39:01.8290,2020-06-20 14:51:10.2840
2020-06-20 14:39:02.1730,2020-06-20 15:17:25.5950
2020-06-20 14:39:02.5040,2020-06-20 14:56:04.8500
2020-06-20 14:39:03.0230,2020-06-20 14:59:48.3570
2020-06-20 14:39:03.3150,2020-06-20 14:56:33.6570
2020-06-20 14:39:03.4740,2020-06-20 14:44:38.7050
2020-06-20 14:39:03.9690,2020-06-20 14:58:36.0890
2020-06-20 14:39:05.2520,2020-06-20 15:17:44.6160
2020-06-20 14:39:05.8770,2020-06-20 14:51:02.1010
2020-06-20 14:39:06.0870,2020-06-20 14:47:42.0620
2020-06-20 14:39:06.7440,2020-06-20 14:43:19.2140
2020-06-20 14:39:06.8460,2020-06-20 14:50:22.8130
2020-06-20 14:39:07.2430,2020-06-20 14:43:37.1180
2020-06-20 14:39:07.4830,2020-06-20 14:48:18.3760
2020-06-20 14:39:07.6020,2020-06-20 15:00:54.7520
2020-06-20 14:39:08.0600,2020-06-20 15:02:03.8690
2020-06-20 14:39:08.1310,2020-06-20 14:44:02.2250
2020-06-20 14:39:08.5250,2020-06-20 15:04:57.1240
2020-06-20 14:39:08.5310,2020-06-20 14:50:51.8370
2020-06-20 14:39:08.6450,2020-06-20 14:52:07.9780
2020-06-20 14:39:09.1500,2020-06-20 14:51:55.0860
2020-06-20 14:39:09.2070,2020-06-20 14:41:07.9120
2020-06-20 14:39:09.3200,2020-06-20 15:02:59.8790
2020-06-20 14:39:10.1470,2020-06-20 14:59:04.5090
2020-06-20 14:39:10.3150,2020-06-20 15:06:57.8710
2020-06-20 14:39:11.0030,2020-06-20 15:28:05.5720
2020-06-20 14:39:11.1690,2020-06-20 15:20:28.4560
2020-06-20 14:39:12.8020,2020-06-20 15:39:06.1790
2020-06-20 14:39:12.9410,2020-06-20 15:12:46.3510
2020-06-20 14:39:13.6890,2020-06-20 14:52:51.6080
2020-06-20 14:39:14.6130,2020-06-20 15:17:39.0520
2020-06-20 14:39:14.7800,2020-06-20 15:19:52.0190
2020-06-20 14:39:15.3600,2020-06-20 14:41:12.0580
2020-06-20 14:39:15.6170,2020-06-20 15:59:23.4320
2020-06-20 14:39:16.3970,2020-06-20 14:49:55.8030
2020-06-20 14:39:17.1360,2020-06-20 14:44:19.8240
2020-06-20 14:39:17.2050,2020-06-20 14:57:57.3660
2020-06-20 14:39:17.7840,2020-06-20 14:58:41.0930
2020-06-20 14:39:17.9430,2020-06-20 15:07:41.8130
2020-06-20 14:39:19.4780,2020-06-20 15:24:01.0700
2020-06-20 14:39:19.5240,2020-06-20 15:13:23.5830
2020-06-20 14:39:22.2560,2020-06-20 14:46:50.6040
2020-06-20 14:39:22.4390,2020-06-20 15:00:28.6050
2020-06-20 14:39:23.5090,2020-06-20 15:11:05.9880
2020-06-20 14:39:25.4910,2020-06-20 14:59:36.9650
2020-06-20 14:39:25.9220,2020-06-20 15:03:06.7920
2020-06-20 14:39:26.1340,2020-06-20 15:08:43.1150
2020-06-20 14:39:27.3120,2020-06-20 15:19:02.8220
2020-06-20 14:39:27.3820,2020-06-20 14:50:38.7730
2020-06-20 14:39:27.6460,2020-06-20 15:05:10.4100
2020-06-20 14:39:27.7590,2020-06-20 15:10:20.8820
2020-06-20 14:39:29.9090,2020-06-20 15:05:41.7580
2020-06-20 14:39:29.9120,2020-06-20 15:00:48.3850
2020-06-20 14:39:30.6100,2020-06-20 14:45:26.1060
2020-06-20 14:39:30.7940,2020-06-20 15:23:31.3210
2020-06-20 14:39:31.3210,2020-06-20 15:34:04.9410
2020-06-20 14:39:31.4620,2020-06-20 15:07:20.2020
2020-06-20 14:39:32.1690,2020-06-20 15:17:15.7360
2020-06-20 14:39:32.6260,2020-06-20 14:46:46.3310
2020-06-20 14:39:32.9550,2020-06-20 14:56:16.6540
2020-06-20 14:39:33.1560,2020-06-20 14:57:51.3410
2020-06-20 14:39:33.3420,2020-06-20 14:50:33.9240
2020-06-20 14:39:33.3620,2020-06-20 15:16:33.7900
2020-06-20 14:39:33.4470,2020-06-20 15:07:39.8670
2020-06-20 14:39:34.8060,2020-06-20 14:43:57.2940
2020-06-20 14:39:35.9820,2020-06-20 14:52:06.4010
2020-06-20 14:39:36.0590,2020-06-20 14:44:05.3560
2020-06-20 14:39:36.6390,2020-06-20 14:56:20.7060
2020-06-20 14:39:36.8120,2020-06-20 15:00:28.4690
2020-06-20 14:39:36.9510,2020-06-20 14:52:01.3980
2020-06-20 14:39:37.2220,2020-06-20 14:59:56.8350
2020-06-20 14:39:38.6630,2020-06-20 15:05:22.0900
2020-06-20 14:39:39.0590,2020-06-20 14:43:32.0330
2020-06-20 14:39:39.3960,2020-06-20 14:57:16.5670
2020-06-20 14:39:39.4210,2020-06-20 15:00:59.0820
2020-06-20 14:39:41.1790,2020-06-20 14:52:49.8490
2020-06-20 14:39:41.2750,2020-06-20 15:03:27.5830
2020-06-20 14:39:43.4670,2020-06-20 14:46:17.6070
2020-06-20 14:39:43.7080,2020-06-20 15:03:17.5060
2020-06-20 14:39:44.3380,2020-06-20 15:09:47.3560
2020-06-20 14:39:44.7640,2020-06-20 14:55:19.0800
2020-06-20 14:39:45.3470,2020-06-20 14:55:31.5040
2020-06-20 14:39:45.7020,2020-06-20 14:44:10.9630
2020-06-20 14:39:45.9390,2020-06-20 15:02:52.6160
2020-06-20 14:39:47.4880,2020-06-20 15:03:41.1190
2020-06-20 14:39:47.5880,2020-06-20 14:59:56.7930
2020-06-20 14:39:48.5320,2020-06-20 14:53:14.8610
2020-06-20 14:39:49.0500,2020-06-20 15:23:19.1160
2020-06-20 14:39:49.0870,2020-06-20 14:45:47.8270
2020-06-20 14:39:49.8400,2020-06-20 14:47:53.0470
2020-06-20 14:39:53.5080,2020-06-20 15:00:31.2980
2020-06-20 14:39:54.3060,2020-06-20 14:45:49.1590
2020-06-20 14:39:55.1360,2020-06-20 14:54:15.1270
2020-06-20 14:39:55.3450,2020-06-20 14:46:21.6520
2020-06-20 14:39:55.4370,2020-06-20 14:47:33.0480
2020-06-20 14:39:56.3750,2020-06-20 15:12:23.3690
2020-06-20 14:39:56.7940,2020-06-20 15:08:10.4700
2020-06-20 14:39:57.1900,2020-06-20 15:19:18.9160
2020-06-20 14:39:57.2810,2020-06-20 14:54:21.6230
2020-06-20 14:39:57.7340,2020-06-20 15:50:30.3880
2020-06-20 14:39:58.2340,2020-06-20 14:46:38.7830
2020-06-20 14:39:58.3490,2020-06-20 14:55:20.5740
2020-06-20 14:39:58.3970,2020-06-20 14:42:58.7540
2020-06-20 14:39:58.7140,2020-06-20 15:12:02.4610
2020-06-20 14:39:59.5080,2020-06-20 15:21:28.7030
2020-06-20 14:39:59.5450,2020-06-20 15:12:33.3230
2020-06-20 14:39:59.5490,2020-06-20 15:05:29.7580
